n,p,k,temperature,humidity,ph,rainfall,crop_std,country,year,unit,yield,yield_foodgrains,yield_oilseeds,n_norm,p_norm,k_norm,temperature_norm,humidity_norm,ph_norm,rainfall_norm,year_norm
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.0
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.0769230769230769
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.1538461538461538
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.2307692307692307
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.3076923076923077
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.3846153846153846
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.4615384615384615
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.5384615384615384
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.6153846153846154
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.6923076923076923
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.7692307692307693
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.8461538461538461
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,0.9230769230769232
66.0,53.0,41.0,25.0756354,80.52389148,7.778915154,257.0038865,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.4714285714285714,0.3428571428571428,0.18,0.466285376663458,0.7730154716291151,0.6646870760899622,0.8507044990646769,1.0
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.0
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.0769230769230769
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.1538461538461538
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.2307692307692307
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.3076923076923077
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.3846153846153846
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.4615384615384615
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.5384615384615384
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.6153846153846154
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.6923076923076923
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.7692307692307693
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.8461538461538461
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,0.9230769230769232
97.0,59.0,43.0,26.35927159,84.04403589,6.2865001760000006,271.35861370000003,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.6928571428571428,0.3857142857142857,0.19,0.50311874488265,0.8140792476573745,0.4325974283217259,0.9022754942329806,1.0
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.0
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.0769230769230769
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.1538461538461538
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.2307692307692307
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.3076923076923077
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.3846153846153846
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.4615384615384615
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.5384615384615384
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.6153846153846154
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.6923076923076923
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.7692307692307693
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.8461538461538461
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,0.9230769230769232
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.6928571428571428,0.3214285714285714,0.18,0.4506064257656967,0.7732615441444746,0.5545909795550641,0.8624146825256421,1.0
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.0
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.0769230769230769
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.1538461538461538
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.2307692307692307
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.3076923076923077
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.3846153846153846
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.4615384615384615
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.5384615384615384
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.6153846153846154
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.6923076923076923
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.7692307692307693
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.8461538461538461
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,0.9230769230769232
60.0,49.0,44.0,20.77576147,84.49774397,6.244841491,240.0810647,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.4285714285714285,0.3142857142857143,0.195,0.3429024111521834,0.8193719188689319,0.4261189691326503,0.7899073310570631,1.0
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.0
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.0769230769230769
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.1538461538461538
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.2307692307692307
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.3076923076923077
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.3846153846153846
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.4615384615384615
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.5384615384615384
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.6153846153846154
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.6923076923076923
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.7692307692307693
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2021.0,kg/ha,4196.2,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.8461538461538461
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2022.0,kg/ha,4257.1,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,0.9230769230769232
84.0,51.0,35.0,22.30157427,80.64416466,6.043304899,197.9791215,rice,India,2023.0,kg/ha,4322.3,2592.54,1999.41,0.6,0.3285714285714285,0.15,0.3866849292315126,0.7744185024001529,0.3947774472776674,0.6386512967840192,1.0
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,rice,India,2010.0,kg/ha,3358.7,2592.54,1999.41,0.5214285714285715,0.3714285714285714,0.18,0.3621500899816527,0.8245748550623077,0.3607830028397062,0.9053044512410986,0.0
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,rice,India,2011.0,kg/ha,3587.8,2592.54,1999.41,0.5214285714285715,0.3714285714285714,0.18,0.3621500899816527,0.8245748550623077,0.3607830028397062,0.9053044512410986,0.0769230769230769
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,rice,India,2012.0,kg/ha,3690.9,2592.54,1999.41,0.5214285714285715,0.3714285714285714,0.18,0.3621500899816527,0.8245748550623077,0.3607830028397062,0.9053044512410986,0.1538461538461538
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,rice,India,2013.0,kg/ha,3624.3,2592.54,1999.41,0.5214285714285715,0.3714285714285714,0.18,0.3621500899816527,0.8245748550623077,0.3607830028397062,0.9053044512410986,0.2307692307692307
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,rice,India,2014.0,kg/ha,3586.8,2592.54,1999.41,0.5214285714285715,0.3714285714285714,0.18,0.3621500899816527,0.8245748550623077,0.3607830028397062,0.9053044512410986,0.3076923076923077
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,rice,India,2015.0,kg/ha,3600.2,2592.54,1999.41,0.5214285714285715,0.3714285714285714,0.18,0.3621500899816527,0.8245748550623077,0.3607830028397062,0.9053044512410986,0.3846153846153846
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,rice,India,2016.0,kg/ha,3740.1,2592.54,1999.41,0.5214285714285715,0.3714285714285714,0.18,0.3621500899816527,0.8245748550623077,0.3607830028397062,0.9053044512410986,0.4615384615384615
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,rice,India,2017.0,kg/ha,3863.7,2592.54,1999.41,0.5214285714285715,0.3714285714285714,0.18,0.3621500899816527,0.8245748550623077,0.3607830028397062,0.9053044512410986,0.5384615384615384
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,rice,India,2018.0,kg/ha,3956.7,2592.54,1999.41,0.5214285714285715,0.3714285714285714,0.18,0.3621500899816527,0.8245748550623077,0.3607830028397062,0.9053044512410986,0.6153846153846154
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,rice,India,2019.0,kg/ha,4083.6,2592.54,1999.41,0.5214285714285715,0.3714285714285714,0.18,0.3621500899816527,0.8245748550623077,0.3607830028397062,0.9053044512410986,0.6923076923076923
73.0,57.0,41.0,21.44653958,84.94375962,5.824709117,272.2017204,rice,India,2020.0,kg/ha,4075.7,2592.54,1999.41,0.5214285714285715,0.3714285714285714,0.18,0.3621500899816527,0.8245748550623077,0.3607830028397062,0.9053044512410986,0.7692307692307693
